K02650	02020
K02651	04112
K02657	02020
K02658	02020
K02659	02020
K02660	02020
K02661	02020
K02667	02020
K02668	02020
K02677	04010 04011 04012 04020 04070 04270 04310 04370 04510 04530 04540 04650 04666 04670 04720 04723 04724 04725 04726 04727 04728 04730 04745 04916 04960 04961 04970 04971 04972 05031 05032 05110 05143 05146 05200 05214 05223
K02678	04013 04320 05166
K02684	00230 00240 01100 03030
K02685	00230 00240 01100 03030
K02686	03440
K02689	00195 01100
K02690	00195 01100
K02691	00195 01100
K02692	00195 01100
K02693	00195 01100
K02694	00195 01100
K02695	00195 01100
K02696	00195 01100
K02697	00195 01100
K02698	00195 01100
K02699	00195 01100
K02700	00195 01100
K02701	00195 01100
K02702	00195 01100
K02703	00195 01100
K02704	00195 01100
K02705	00195 01100
K02706	00195 01100
K02707	00195 01100
K02708	00195 01100
K02709	00195 01100
K02710	00195 01100
K02711	00195 01100
K02712	00195 01100
K02713	00195 01100
K02714	00195 01100
K02716	00195 01100
K02717	00195 01100
K02718	00195 01100
K02719	00195 01100
K02720	00195 01100
K02721	00195 01100
K02722	00195 01100
K02723	00195 01100
K02724	00195 01100
K02725	03050
K02726	03050
K02727	03050
K02728	03050
K02729	03050
K02730	03050
K02731	03050
K02732	03050
K02733	03050
K02734	03050
K02735	03050
K02736	03050
K02737	03050
K02738	03050
K02739	03050
K02740	03050
K02741	03050
K02744	00052 02060
K02745	00052 02060
K02746	00052 02060
K02747	00052 02060
K02749	00010 02060
K02750	00010 02060
K02752	00010 02060
K02753	00010 02060
K02755	02060
K02756	02060
K02757	02060
K02759	02060
K02760	02060
K02761	02060
K02763	00520 02060
K02764	00520 02060
K02765	00520 02060
K02768	00051 01100 02060
K02769	00051 01100 02060
K02770	00051 01100 02060
K02771	00520 02060
K02773	00052 02060
K02774	00052 02060
K02775	00052 02060
K02777	00010 00500 00520 02060
K02778	00010 00520 02060
K02779	00010 00520 02060
K02781	00051 02060
K02782	00051 02060
K02783	00051 02060
K02784	02060
K02786	00052 02060
K02787	00052 02060
K02788	00052 02060
K02790	00010 00500 02060
K02791	00010 00500 02060
K02793	00051 00520 01100 02060
K02794	00051 00520 01100 02060
K02795	00051 00520 01100 02060
K02796	00051 00520 01100 02060
K02798	00051 02060
K02799	00051 02060
K02800	00051 02060
K02802	00520 02060
K02803	00520 02060
K02804	00520 02060
K02806	02060
K02808	00500 02060
K02809	00500 02060
K02810	00500 02060
K02812	00051 02060
K02813	00051 02060
K02814	00051 02060
K02815	00051 02060
K02817	00500 02060
K02818	00500 02060
K02819	00500 02060
K02821	00053 02060
K02822	00053 02060
K02825	00240 01100
K02826	00190 01100
K02827	00190 01100
K02828	00190 01100
K02829	00190 01100
K02830	04111 04113
K02831	04111 04113
K02833	04010 04012 04062 04144 04360 04370 04510 04530 04540 04650 04660 04662 04664 04720 04722 04725 04726 04730 04810 04910 04912 04916 05034 05160 05166 05200 05211 05213 05214 05215 05216 05218 05219 05220 05221 05223
K02840	00540 01100
K02841	00540 01100
K02842	04310 04916 05166 05200 05217
K02843	00540 01100
K02844	00540 01100
K02847	00540 01100
K02848	00540 01100
K02849	00540 01100
K02850	00540 01100
K02858	00740 01100
K02861	04210 04620 04622 04623 05160 05169
K02863	03010
K02864	03010
K02865	03010
K02866	03010
K02867	03010
K02868	03010
K02869	03010
K02870	03010
K02871	03010
K02872	03010
K02873	03010
K02874	03010
K02875	03010
K02876	03010
K02877	03010
K02878	03010
K02879	03010
K02880	03010
K02881	03010
K02882	03010
K02883	03010
K02884	03010
K02885	03010
K02886	03010
K02887	03010
K02888	03010
K02889	03010
K02890	03010
K02891	03010
K02892	03010
K02893	03010
K02894	03010
K02895	03010
K02896	03010
K02897	03010
K02898	03010
K02899	03010
K02900	03010
K02901	03010
K02902	03010
K02903	03010
K02904	03010
K02905	03010
K02906	03010
K02907	03010
K02908	03010
K02909	03010
K02910	03010
K02911	03010
K02912	03010
K02913	03010
K02914	03010
K02915	03010
K02916	03010
K02917	03010
K02918	03010
K02919	03010
K02920	03010
K02921	03010
K02922	03010
K02923	03010
K02924	03010
K02925	03010
K02926	03010
K02927	03010
K02928	03010
K02929	03010
K02930	03010
K02931	03010
K02932	03010
K02933	03010
K02934	03010
K02935	03010
K02936	03010
K02937	03010
K02938	03010
K02939	03010
K02940	03010
K02941	03010
K02942	03010
K02943	03010
K02944	03010
K02945	03010
K02946	03010
K02947	03010
K02948	03010
K02949	03010
K02950	03010
K02951	03010
K02952	03010
K02953	03010
K02954	03010
K02955	03010
K02956	03010
K02957	03010
K02958	03010
K02959	03010
K02960	03010
K02961	03010
K02962	03010
K02963	03010
K02964	03010
K02965	03010
K02966	03010
K02967	03010
K02968	03010
K02969	03010
K02970	03010
K02971	03010
K02972	03010
K02973	03010
K02974	03010
K02975	03010
K02976	03010
K02977	03010
K02978	03010
K02979	03010
K02980	03010
K02981	03010
K02982	03010
K02983	03010
K02984	03010
K02985	03010
K02986	03010
K02987	03010
K02988	03010
K02989	03010
K02990	03010
K02991	03010 04150 04910
K02992	03010
K02993	03010
K02994	03010
K02995	03010
K02996	03010
K02997	03010
K02998	03010
K02999	00230 00240 01100 03020
K03000	00230 00240 01100 03020
K03001	00230 00240 01100 03020
K03002	00230 00240 01100 03020
K03003	00230 00240 01100 03020
K03004	00230 00240 01100 03020
K03005	00230 00240 01100 03020
K03006	00230 00240 01100 03020 05016 05168 05169
K03007	00230 00240 01100 03020 04623 05016 05169
K03008	00230 00240 01100 03020 05016 05169
K03009	00230 00240 01100 03020 04623 05016 05169
K03010	00230 00240 01100 03020 05016 05169
K03011	00230 00240 01100 03020 05016 05169
K03012	00230 00240 01100 03020 05016 05169
K03013	00230 00240 01100 03020 04623 05016 05169
K03014	00230 00240 01100 03020 04623 05016 05169
K03015	00230 00240 01100 03020 05016 05169
K03016	00230 00240 01100 03020 04623 05016 05169
K03017	00230 00240 01100 03020 05016 05169
K03018	00230 00240 01100 03020 04623 05169
K03019	00230 00240 01100 03020 04623 05169
K03020	00230 00240 01100 03020 04623 05169
K03021	00230 00240 01100 03020 04623 05169
K03022	00230 00240 01100 03020 04623 05169
K03023	00230 00240 01100 03020 04623 05169
K03024	00230 00240 01100 03020 04623 05169
K03025	00230 00240 01100 03020 04623 05169
K03026	00230 00240 01100 03020 04623 05169
K03027	00230 00240 01100 03020 04623 05169
K03028	03050 05169
K03029	03050 05169
K03030	03050 05169
K03031	03050 05169
K03032	03050 05169
K03033	03050 05169
K03035	03050 05169
K03036	03050 05169
K03037	03050 05169
K03038	03050 05169
K03039	03050 05169
K03040	00230 00240 01100 03020
K03041	00230 00240 01100 03020
K03042	00230 00240 01100 03020
K03043	00230 00240 01100 03020
K03044	00230 00240 01100 03020
K03045	00230 00240 01100 03020
K03046	00230 00240 01100 03020
K03047	00230 00240 01100 03020
K03048	00230 00240 01100 03020
K03049	00230 00240 01100 03020
K03050	00230 00240 01100 03020
K03051	00230 00240 01100 03020
K03052	00230 00240 01100 03020
K03053	00230 00240 01100 03020
K03054	00230 00240 01100
K03055	00230 00240 01100 03020
K03056	00230 00240 01100 03020
K03057	01100
K03058	00230 00240 01100 03020
K03059	00230 00240 01100 03020
K03060	00230 00240 01100 03020
K03061	03050 05169
K03062	03050 05169
K03063	03050 05169
K03064	03050 05169
K03065	03050 05169
K03066	03050 05169
K03068	04310
K03069	04310
K03070	03060 03070
K03071	03060 03070
K03072	03060 03070
K03073	03060 03070
K03074	03060 03070
K03075	03060 03070
K03076	03060 03070
K03077	00053 01100
K03078	00053
K03079	00053
K03080	00040 01100
K03081	00040
K03082	00040
K03083	04012 04062 04110 04310 04340 04360 04510 04660 04662 04711 04722 04728 04910 04916 05010 05160 05162 05164 05166 05169 05200 05210 05213 05215 05217
K03084	00562 04070 04662 04664 04666
K03085	04111 04113
K03087	05111
K03092	02020 05111
K03094	04110 04111 04114 04120 04141 04310 04350 04710 05168
K03096	04310
K03097	03008 04310 04520 04530 04712 05162 05168 05169
K03099	04010 04012 04013 04062 04320 04510 04540 04630 04650 04660 04662 04664 04722 04810 04910 04912 05034 05160 05200 05211 05213 05214 05215 05220 05221 05223
K03100	03060
K03101	03060
K03102	04320
K03103	00562
K03104	03060
K03105	03060
K03106	03060 03070
K03107	03060
K03108	03060
K03109	03060
K03110	03060 03070
K03111	03030 03430 03440
K03113	03013
K03114	04111 04113
K03115	03008 04310 04520 04530 04712 05162 05168 05169
K03116	03060 03070
K03117	03060 03070
K03118	03060 03070
K03119	00430
K03120	03022 05016 05166 05168 05169
K03121	03022 05168
K03122	03022
K03123	03022
K03124	03022 05169
K03125	03022
K03126	03022
K03127	03022 05168
K03128	03022
K03129	03022 05016 05168
K03130	03022 05168
K03131	03022 05168
K03132	03022
K03133	03022 05168
K03134	03022 05168
K03135	03022
K03136	03022 05169
K03137	03022 05169
K03138	03022
K03139	03022
K03140	03022
K03141	03022 03420
K03142	03022 03420
K03143	03022 03420
K03144	03022 03420
K03147	00730 01100
K03148	00730 01100 04122
K03149	00730 01100
K03150	00730 01100
K03151	00730 01100 04122
K03153	00730
K03154	04122
K03156	04010 04060 04210 04350 04380 04612 04620 04621 04622 04640 04650 04660 04664 04920 04930 04940 05010 05014 05133 05134 05140 05142 05143 05144 05145 05146 05152 05160 05164 05166 05168 05310 05322 05323 05330 05332 05410 05414
K03157	04060 05323
K03158	04010 04060 04210 04380 04920 05010 05014 05142 05145 05152 05160 05164 05166 05168
K03159	04060 04672 05166
K03160	04060 04514 04620 04672 05144 05145 05166 05169 05202 05310 05320 05322 05330 05340 05416
K03161	04060 04514 04660 04672 05144 05145 05310 05320 05322 05330 05340 05416
K03165	03440 03460
K03171	04210 04622 04920 05152 05160 05169
K03172	05168 05169 05200 05202 05222
K03173	04010 04141 04210 04380 04622 04920 05160 05168 05169 05200 05222
K03174	04620 04622 05160 05168 05169 05200 05222
K03175	04010 04120 04144 04380 04620 04621 04622 04722 05133 05140 05142 05145 05152 05160 05162 05168 05169 05200 05222
K03176	04010 04144 04210 04722 05200 05202 05216
K03178	04120 05012
K03179	00130 01100 01110
K03181	00130 01100 01110
K03182	00130 01100 01110
K03183	00130 01100 01110
K03184	00130 01100 01110
K03185	00130 01100 01110
K03186	00130 01100 01110
K03191	05120
K03193	00532
K03194	03070
K03195	03070
K03196	03070 05120
K03197	03070 05134
K03198	03070
K03199	03070
K03200	03070
K03201	03070
K03202	03070
K03203	03070
K03204	03070
K03205	03070
K03209	04310 04340 04916 05166 05200 05217
K03210	03060 03070
K03211	04013 04320 05202
K03213	04310
K03217	03060 03070
K03219	03070
K03221	03070
K03222	03070
K03223	03070
K03224	03070
K03225	03070
K03226	03070
K03227	03070
K03228	03070
K03229	03070
K03230	03070
K03231	03013 05134
K03233	05134
K03236	03013
K03237	03013 04141 05160 05162 05164 05168
K03238	03013
K03239	03013
K03240	03013
K03241	03013
K03242	03013
K03243	03013
K03245	03013
K03246	03013
K03247	03013 05162
K03248	03013
K03249	03013
K03250	03013 05160
K03251	03013
K03252	03013
K03253	03013
K03254	03013
K03257	03013
K03258	03013 04150
K03259	03013 04150 04910
K03260	03013 05416
K03262	03013
K03264	03008
K03265	03015
K03267	03015
K03268	00361 01120
K03269	00540 01100
K03270	00540 01100
K03271	00540 01100
K03272	00540 01100
K03273	00540 01100
K03274	00540 01100
K03275	00540 01100
K03276	00540 01100
K03277	00540 01100
K03278	00540 01100
K03279	00540 01100
K03280	00540 01100
K03283	03040 04010 04141 04144 04612 05134 05145 05162 05164 05169
K03313	00680
K03314	00680
K03315	00680
K03330	00970 01100
K03331	00040 01100
K03332	00051
K03333	00100
K03334	00250 00270 00280 00350 00360 00380 00400 00950 01100
K03335	00562 01100
K03336	00562 01100
K03337	00562 01100
K03338	00562 01100
K03339	00562 01100
K03340	00300 01100 01110
K03341	00450 00970
K03342	00790
K03343	00330
K03344	04310
K03345	03013 04310
K03347	04110 04111 04114 04120 04141 04310 04350 04710 05168
K03348	04110 04111 04113 04114 04120 04914 05166
K03349	04110 04111 04113 04114 04120 04914 05166
K03350	04110 04111 04113 04114 04120 04914 05166
K03351	04110 04111 04113 04114 04120 04914 05166
K03352	04110 04111 04113 04114 04120 04914 05166
K03353	04110 04111 04113 04114 04120 04914 05166
K03354	04110 04111 04113 04114 04120 04914 05166
K03355	04110 04111 04113 04114 04120 04914 05166
K03356	04110 04111 04113 04114 04120 04914 05166
K03357	04110 04111 04113 04114 04120 04914 05166
K03358	04110 04111 04113 04114 04120 04914 05166
K03359	04110 04111 04113 04114 04120 04914 05166
K03360	04111 04120
K03361	04111 04120
K03362	04114 04120 04310 04340 04710 05131
K03363	04110 04111 04113 04114 04120 05166
K03364	04110 04111 04120 04914
K03365	00330 01100
K03366	00650
K03367	00473 05150
K03368	00512 00533 00603 00604 01100
K03369	00604 01100
K03370	00604 01100
K03371	00601 00603 00604 01100
K03372	00604 01100
K03373	00604 01100
K03374	00604 01100
K03375	00604 01100
K03376	00604 01100
K03378	00950 01110
K03379	00930 01120
K03380	00361 00623 00627 01100 01120
K03381	00361 00362 00364 00623 01100 01120
K03382	00791 01100 01120
K03383	00791 01100 01120
K03384	00361 00364 00623 00624 00626 00627 01100 01120
K03385	00910 01120 05132
K03388	00680 01100 01120
K03389	00680 01100 01120
K03390	00680 01100 01120
K03391	00361 00364 01100 01120
K03392	00380 01100
K03393	00380
K03394	00860 01100
K03396	00680 01120
K03399	00860 01100
K03400	02020
K03403	00860 01100 01110
K03404	00860 01100 01110
K03405	00860 01100 01110
K03406	02020 02030
K03407	02020 02030
K03408	02020 02030
K03409	02030
K03410	02030
K03411	02030
K03412	02020 02030
K03413	02020 02030
K03414	02030
K03415	02020 02030
K03416	00640
K03417	00640
K03418	00630
K03419	00532 01100
K03420	03050
K03421	00680 01100 01120
K03422	00680 01100 01120
K03425	03060 03070
K03426	00760 04146
K03428	00860 01100 01110
K03429	00561 01100
K03430	00440 01100 01120
K03431	00520 01100
K03432	03050
K03433	03050
K03434	00563 01100
K03456	03015 04111 04113 04114 04310 04350 04530 04728 04730 05142 05160
K03460	04976
K03462	00760
K03464	00362 01100 01120
K03465	00240 00670
K03469	03030
K03470	03030
K03471	03030
K03472	00750 01100
K03473	00750 01100
K03474	00750 01100
K03475	00053 02060
K03476	00053
K03479	00512 01100
K03494	00601 01100
K03504	00230 00240 01100 03030 03410 03420 03430 03440 05166
K03505	00230 00240 01100 03030 03410 03420 03430 03440 05166
K03506	00230 00240 01100 03030 03410 03420 05166
K03508	01100 03460
K03509	03460
K03510	03460
K03511	03460
K03512	03410 03450
K03513	03450
K03514	03018
K03515	03460
K03517	00760 01100
K03518	00633 00680 01120
K03519	00633 00680 01120
K03520	00633 00680 01120
K03521	00910
K03522	00910
K03524	00780 01100
K03525	00770 01100
K03526	00900 01100 01110
K03527	00900 01100 01110
K03531	04112
K03532	02020
K03533	02020
K03537	03008 03013
K03538	03008 03013
K03539	03008 03013
K03540	03013
K03541	00195 01100
K03542	00195 01100
K03544	04112
K03550	03440
K03551	03440
K03553	03440
K03555	03430
K03562	01120
K03563	02020
K03572	03430
K03573	03430
K03575	03410
K03581	03440
K03582	03440
K03583	03440
K03584	03440
K03587	00550
K03588	04112
K03589	04112
K03590	04112
K03596	05134
K03601	03430
K03602	03430
K03621	00561 00564 01100
K03628	03018
K03629	03440
K03635	00790 01100 04122
K03636	00790 01100 04122
K03637	00790 01100 04122
K03639	00790 01100 04122
K03644	00785 01100
K03648	03410 05340
K03649	03410
K03652	03410
K03654	03018
K03655	03440
K03657	03420 03430
K03660	03410
K03661	00190 01100 04142 04145 04721 05110 05120 05152 05323
K03662	00190 01100 04142 04145 05110 05120 05152 05323
K03663	00514 00601 00603 01100
K03666	03018
K03678	03018
K03679	03018
K03680	03013
K03681	03018
K03685	03008
K03688	00130 01100 01110
K03689	00195 01100
K03691	00514
K03693	00550
K03701	03420
K03702	03420
K03703	03420
K03707	00730
K03714	00513
K03715	00561 01100
K03723	03420
K03728	04710
K03729	04710
K03730	04710
K03732	03018
K03735	00564
K03736	00564
K03737	00720 00910 01120
K03738	00010 00030 01100 01120
K03739	05150
K03740	05150
K03754	03013
K03763	00230 00240 01100 03030 03430 03440
K03766	00601 01100
K03776	02020 02030
K03777	00620
K03778	00620
K03779	00630
K03780	00630
K03781	00380 00630 00680 01100 01120 04146 05014
K03782	00360 00380 00680 00940 01100 01120
K03783	00230 00240 00760 01100 01110
K03784	00230 00240 00760 01100 01110
K03785	00400 01100 01110
K03786	00400 01100 01110
K03787	00230 00240 00760 01100 01110
K03788	00627 00740 01120
K03792	00601 01100
K03794	00860 01100 01110
K03795	00860 01100
K03800	00785 01100
K03801	00785 01100
K03814	00550
K03815	00230 01100 01110
K03816	00230 01100 01110
K03821	00650
K03823	00440 01110
K03831	04122
K03839	00910
K03841	00010 00030 00051 00680 00710 01100 01110 01120 04910
K03842	00510 00513 01100
K03843	00510 00513 01100
K03844	00510 00513 01100
K03845	00510 00513 01100
K03846	00510 00513 01100
K03847	00510 00513 01100
K03848	00510 01100
K03849	00510 01100
K03850	00510 01100
K03851	00430 01100
K03852	00430
K03853	04141 04210 04510 05010
K03856	00400 01100 01110
K03857	00563 01100
K03858	00563 01100
K03859	00563 01100
K03860	00563 01100
K03861	00563 01100
K03862	00627 01120
K03863	00627 01120
K03868	03420 04110 04111 04114 04120 04141 04310 04350 04710 05200 05211
K03869	04120
K03870	04120 05200 05211
K03871	04120 05200 05211
K03872	04120 05200 05211
K03873	04120 05200 05211
K03875	04110 04120 05168 05169 05200 05222
K03876	04120
K03877	00601 00603 01100
K03878	00190 01100 05012
K03879	00190 01100 05012
K03880	00190 01100 05012
K03881	00190 01100 05012
K03882	00190 01100 05012
K03883	00190 01100 05012
K03884	00190 01100 05012
K03885	00190
K03886	00190 01100
K03887	00190 01100
K03888	00190 01100
K03889	00190 01100
K03890	00190 01100
K03891	00190 01100
K03894	00310 01120
K03895	00310 01120
K03896	00310 01120
K03897	00310 01120
K03898	04610
K03899	04610
K03900	04510 04512 04610
K03901	04610
K03902	04610
K03903	04610
K03904	04610
K03905	04610 05150
K03906	04610
K03907	04610
K03908	04610
K03909	04610
K03910	04610
K03911	04610
K03912	04610
K03913	04610
K03914	04020 04080 04144 04610 04810
K03915	04020 04080 04610 04810
K03916	04020 04080 04610 04810 04961 05142
K03917	04610
K03918	01100
K03921	00061 01040
K03922	00061 01040
K03927	00983
K03934	00190 01100 05010 05012 05016
K03935	00190 01100 05010 05012 05016
K03936	00190 01100 05010 05012 05016
K03937	00190 01100 05010 05012 05016
K03938	00190 01100 05010 05012 05016
K03939	00190 01100 05010 05012 05016
K03940	00190 01100 05010 05012 05016
K03941	00190 01100 05010 05012 05016
K03942	00190 01100 05010 05012 05016
K03943	00190 01100 05010 05012 05016
K03944	00190 01100 05010 05012 05016
K03945	00190 01100 05010 05012 05016
K03946	00190 01100 05010 05012 05016
K03947	00190 01100 05010 05012 05016
K03948	00190 01100 05010 05012 05016
K03949	00190 01100 05010 05012 05016
K03950	00190 01100 05010 05012 05016
K03951	00190 01100 05010 05012 05016
K03952	00190 01100 05010 05012 05016
K03953	00190 01100 05010 05012 05016
K03954	00190 01100 05010 05012 05016
K03955	00190 01100 05010 05012 05016
K03956	00190 01100 05010 05012 05016
K03957	00190 01100 05010 05012 05016
K03958	00190 01100 05010 05012 05016
K03959	00190 01100 05010 05012 05016
K03960	00190 01100 05010 05012 05016
K03961	00190 01100 05010 05012 05016
K03962	00190 01100 05010 05012 05016
K03963	00190 01100 05010 05012 05016
K03964	00190 01100 05010 05012 05016
K03965	00190 01100 05010 05012 05016
K03966	00190 01100 05010 05012 05016
K03967	00190 01100 05010 05012 05016
K03968	00190 01100 05010 05012 05016
K03980	00550
K03982	04115 04610 05142
K03983	04610
K03984	04610
K03985	04610
K03986	04610 05020 05133 05142 05150 05322
K03987	04610 05020 05133 05142 05150 05322
K03988	04610 05020 05133 05142 05150 05322
K03989	04610 05133 05150 05322
K03990	04145 04610 05133 05134 05140 05142 05150 05152 05168 05322
K03991	04145 04610 05150
K03992	04610 05150
K03993	04610 05150
K03994	04610 05020 05133 05150 05168 05322
K03995	04610 05020 05322
K03996	04610 05020 05322
K03997	04610 05020 05146 05322
K03998	04610 05020 05146 05322
K03999	04610 05020 05146 05322
K04000	04610 05020 05146 05322
K04001	04610 05133
K04002	04610 05133
K04003	04610 05133
K04004	04610 05150
K04005	04610
K04006	04610 04640 05416
K04007	04610 05162
K04008	04610 04640
K04009	04080 04610 05150
K04010	04080 04610 05150
K04011	04610 04640 05134 05140 05144 05152
K04012	04610 04640 04662 05169
K04013	00910
K04014	00910
K04015	00910
K04019	00564
K04020	00620 01100
K04021	00362 00620 00621 00622 01100 01120
K04022	00010 01100 01110 01120
K04032	00860
K04034	00860 01100 01110
K04035	00860 01100 01110
K04036	00860 01100 01110
K04037	00860 01100 01110
K04038	00860 01100 01110
K04039	00860 01100 01110
K04040	00860 01100 01110
K04041	00010 00030 00051 00710 01100 01110 01120
K04042	00520 01100 01110
K04043	03018 05152
K04056	03070
K04057	03070
K04058	03070
K04059	03070
K04066	03440
K04067	03440
K04071	00790 01100
K04072	00010 00071 00350 00362 00620 00621 00622 00625 00626 00650 01100 01110 01120
K04073	00362 00620 00621 00622 00650 01100 01120
K04077	03018 04940 05134 05152
K04079	04141 04612 04621 04626 04914 05200 05215
K04085	04122
K04092	00400 01100 01110
K04093	00400 01100 01110
K04097	00480
K04098	00361 00362 01100 01120
K04099	00362 00624 00627 01120
K04100	00362 00624 00627 01120
K04101	00362 00624 00627 01120
K04102	00624 01100 01120
K04103	00380 01100
K04105	00362 00627 01100 01120
K04107	00362 00627 01100 01120
K04108	00362 00627 01100 01120
K04109	00362 00627 01100 01120
K04110	00362 00627 01100 01120
K04112	00362 01100 01120
K04113	00362 01100 01120
K04114	00362 01100 01120
K04115	00362 01100 01120
K04116	00362 01120
K04117	00362 01120
K04118	00362 01120
K04119	00590
K04120	00904 01100 01110
K04121	00904 01100 01110
K04122	00904 01100 01110
K04123	00904 01100 01110
K04124	00904 01110
K04125	00904
K04126	00311 01100 01110
K04127	00311 01100 01110
K04128	00311 01110
K04129	04020 04080 04725 04810
K04130	04020 04080 04725 04810
K04131	04020 04080 04725 04810 04970 04971 04972
K04132	04080 04725 04810
K04133	04020 04080 04725 04810
K04134	04080
K04135	04020 04080 04270 04970
K04136	04020 04080 04270 04970
K04137	04020 04080 04270 04970
K04138	04080
K04139	04080
K04140	04080
K04141	04020 04080 04144 04540 04970 05414
K04142	04020 04080 04144 04970
K04143	04020 04080 04144 04970
K04144	04020 04080 04540 04728 05030 05031 05032 05034
K04145	04080 04540 04728 05030 05034
K04146	04080 04728
K04147	04080 04728
K04148	04080
K04149	04020 04080
K04150	04020 04080 04971
K04151	04080
K04152	04080
K04153	04080 04726
K04157	04020 04080 04540 04726
K04160	04020 04080 04726
K04161	04020 04080 04726
K04162	04020 04080 04726
K04163	04020 04080 04726
K04166	04020 04080 04270 04614
K04167	04080 04614
K04168	04080
K04169	04020 04080
K04170	04080
K04172	04080 05150
K04173	04080 05150
K04174	04080
K04175	04060 04062 04144 05120
K04176	04060 04062
K04177	04060 04062
K04178	04060 04062
K04179	04060 04062
K04180	04060 04062 04144 05145
K04181	04060 04062
K04182	04060 04062 05202
K04183	04060 04062
K04184	04060 04062 04672
K04185	04060 04062 04672
K04188	04060 04062
K04189	04060 04062 04144 04360 04670 04672
K04190	04060 04062
K04191	04060 04062
K04192	04060 04062
K04193	04060 04062
K04194	04020 04080 04972
K04195	04020 04080 04971
K04196	04080
K04197	04020 04080 04270
K04198	04020 04080 04916
K04199	04080 04916
K04200	04080
K04201	04080
K04202	04080
K04203	04080
K04204	04080
K04205	04080
K04207	04080
K04209	04080
K04210	04080
K04211	04020 04080
K04212	04080
K04213	04080
K04214	04080
K04215	04080 05032
K04216	04080
K04217	04080
K04218	04080 04971
K04219	04080
K04220	04080
K04221	04080
K04222	04020 04080 05162
K04223	04020 04080
K04224	04020 04080
K04225	04080
K04226	04020 04080 04270
K04227	04020 04080 04270
K04228	04080 04962
K04229	04020 04080
K04230	04080
K04231	04080
K04232	04080
K04233	04080
K04234	04080 05143
K04235	04080
K04236	04080
K04237	04062 04080 04144 04520 04530
K04238	04080
K04239	04080
K04240	04080
K04241	04080
K04243	05012
K04247	04080
K04248	04020 04080
K04249	04080 05320
K04250	04744
K04257	04740
K04258	04020 04080
K04259	04080
K04260	04020 04080
K04261	04080
K04262	04020 04080
K04263	04080 04270
K04264	04020 04080
K04265	04080 05032
K04266	04020 04080 04270 05034
K04267	04020 04080 04270 05034
K04268	04080
K04269	04080
K04270	04080
K04271	04080
K04272	04080
K04273	04080
K04274	04080
K04275	04080
K04276	04080
K04277	04080 04723
K04278	04080
K04279	04020 04080 05150
K04280	04080 04912
K04282	04020 04080
K04283	00480 01100
K04284	04080
K04285	04080
K04286	04080
K04287	04080
K04288	04080
K04289	04080 04540
K04290	04080
K04291	04080
K04292	04080
K04293	04080
K04294	04080
K04295	04080
K04296	04080
K04297	04020 04080
K04299	04080
K04303	04080 04614
K04304	04060
K04306	04080
K04307	04080
K04314	04080
K04320	04080
K04322	04020 04080
K04323	04020 04080
K04332	04080
K04339	00521 01110
K04340	00521 01110
K04341	00521 01110
K04342	00521 01110
K04344	04010 04020 04721 04723 04724 04725 04726 04727 04728 04730 04742 04930 05032 05033
K04345	04010 04020 04062 04113 04114 04210 04270 04310 04340 04540 04720 04723 04724 04725 04726 04727 04728 04740 04742 04910 04912 04914 04916 04961 04962 04970 04971 04976 05020 05030 05031 05032 05110 05146 05166 05169 05414
K04346	04010 04270 04730 04810
K04347	04010 04062 04723 04724 04725 04726 04727 04728 04810 05032 05034
K04348	04010 04020 04114 04210 04310 04360 04370 04380 04650 04660 04662 04720 04724 04728 05010 05014 05031 05152 05166
K04349	04010 04510
K04350	04010 04660
K04351	04670
K04352	04010 04360
K04353	04010 04062 04510 04670 04720 04722 04972 05211
K04354	03015 04111 04530 04728 05142 05160
K04355	04010 04722 05016 05030 05034
K04356	04010 04722
K04357	04010 04012 04060 04144 04510 04540 04810 05160 05200 05212 05213 05214 05215 05218 05219 05223
K04358	04010 04810 05200 05218
K04359	04010 04510 04540 04810 05166 05200 05202 05214 05215 05218
K04360	04010 04722 05034
K04361	04010 04012 04013 04020 04060 04144 04320 04510 04520 04540 04810 04912 05120 05160 05200 05212 05213 05214 05215 05218 05219 05223
K04362	04010 04520 04810 05200 05215 05218
K04363	04010 04020 04060 04144 04510 04540 04810 05166 05200 05214 05215 05218
K04364	04010 04012 04013 04062 04320 04380 04510 04540 04630 04650 04660 04662 04664 04722 04910 04912 05034 05160 05200 05211 05213 05214 05215 05220 05221 05223
K04365	04010 04012 04062 04150 04270 04510 04650 04720 04722 04726 04730 04810 04910 04914 05034 05160 05200 05210 05211 05212 05213 05214 05215 05216 05218 05219 05220 05221 05223
K04366	04010 04012 04062 04270 04370 04510 04540 04650 04660 04662 04664 04666 04720 04722 04726 04730 04810 04910 04912 04914 04916 05034 05152 05160 05164 05200 05210 05211 05212 05213 05214 05215 05218 05219 05220 05221 05223
K04367	04010 04114 04810 04914
K04368	04010 04012 04013 04062 04114 04270 04320 04370 04380 04510 04540 04620 04626 04650 04660 04662 04664 04666 04720 04722 04725 04726 04730 04810 04910 04912 04914 04916 05020 05034 05164 05200 05210 05211 05212 05213 05214 05215 05216 05218 05219 05220 05221 05223
K04369	04010 04012 04270 04370 04540 04620 04650 04660 04662 04664 04720 04722 04730 04810 04910 04912 04916 05020 05164 05200 05211 05213 05214 05215 05216 05218 05219 05220 05221 05223
K04370	04010
